date_tdb,jd_tdb,lambda_deg,beta_deg,distance_au,x_au,y_au,z_au,vx_km_s,vy_km_s,vz_km_s,radial_velocity_km_s
2023-Dec-27 00:00:00.0000 TDB,2460305.50000,289.660671,2.628530,23.197422,7.796536,-21.822067,1.063843,-23.424643,53.682528,-2.395398,-58.482498
2023-Dec-28 00:00:00.0000 TDB,2460306.50000,289.654954,2.628940,23.163645,7.783007,-21.791063,1.062460,-23.424964,53.683426,-2.395442,-58.483052
2023-Dec-29 00:00:00.0000 TDB,2460307.50000,289.649220,2.629351,23.129868,7.769478,-21.760058,1.061076,-23.425286,53.684327,-2.395486,-58.483607
2023-Dec-30 00:00:00.0000 TDB,2460308.50000,289.643470,2.629763,23.096091,7.755949,-21.729052,1.059693,-23.425608,53.685231,-2.395530,-58.484163
2023-Dec-31 00:00:00.0000 TDB,2460309.50000,289.637703,2.630177,23.062313,7.742419,-21.698046,1.058309,-23.425932,53.686137,-2.395574,-58.484720
2024-Jan-01 00:00:00.0000 TDB,2460310.50000,289.631919,2.630592,23.028535,7.728889,-21.667040,1.056926,-23.426256,53.687045,-2.395619,-58.485278
2024-Jan-02 00:00:00.0000 TDB,2460311.50000,289.626118,2.631007,22.994757,7.715360,-21.636033,1.055542,-23.426581,53.687957,-2.395663,-58.485837
2024-Jan-03 00:00:00.0000 TDB,2460312.50000,289.620299,2.631424,22.960978,7.701829,-21.605025,1.054159,-23.426907,53.688871,-2.395708,-58.486397
2024-Jan-04 00:00:00.0000 TDB,2460313.50000,289.614464,2.631843,22.927199,7.688299,-21.574017,1.052775,-23.427234,53.689788,-2.395753,-58.486958
2024-Jan-05 00:00:00.0000 TDB,2460314.50000,289.608611,2.632262,22.893420,7.674769,-21.543008,1.051391,-23.427562,53.690708,-2.395797,-58.487520
2024-Jan-06 00:00:00.0000 TDB,2460315.50000,289.602742,2.632683,22.859641,7.661238,-21.511999,1.050008,-23.427890,53.691630,-2.395842,-58.488084
2024-Jan-07 00:00:00.0000 TDB,2460316.50000,289.596854,2.633104,22.825861,7.647707,-21.480989,1.048624,-23.428220,53.692555,-2.395888,-58.488648
2024-Jan-08 00:00:00.0000 TDB,2460317.50000,289.590950,2.633527,22.792081,7.634176,-21.449979,1.047240,-23.428550,53.693483,-2.395933,-58.489213
2024-Jan-09 00:00:00.0000 TDB,2460318.50000,289.585027,2.633952,22.758300,7.620645,-21.418968,1.045856,-23.428881,53.694414,-2.395978,-58.489780
2024-Jan-10 00:00:00.0000 TDB,2460319.50000,289.579087,2.634377,22.724519,7.607114,-21.387956,1.044473,-23.429213,53.695348,-2.396024,-58.490347
2024-Jan-11 00:00:00.0000 TDB,2460320.50000,289.573130,2.634804,22.690738,7.593582,-21.356944,1.043089,-23.429546,53.696284,-2.396070,-58.490915
2024-Jan-12 00:00:00.0000 TDB,2460321.50000,289.567155,2.635232,22.656957,7.580050,-21.325932,1.041705,-23.429880,53.697223,-2.396116,-58.491485
2024-Jan-13 00:00:00.0000 TDB,2460322.50000,289.561161,2.635661,22.623175,7.566518,-21.294919,1.040321,-23.430215,53.698165,-2.396162,-58.492056
2024-Jan-14 00:00:00.0000 TDB,2460323.50000,289.555150,2.636092,22.589393,7.552986,-21.263905,1.038937,-23.430551,53.699110,-2.396208,-58.492627
2024-Jan-15 00:00:00.0000 TDB,2460324.50000,289.549121,2.636524,22.555610,7.539454,-21.232891,1.037553,-23.430887,53.700058,-2.396254,-58.493200
2024-Jan-16 00:00:00.0000 TDB,2460325.50000,289.543074,2.636957,22.521827,7.525921,-21.201877,1.036169,-23.431225,53.701008,-2.396301,-58.493774
2024-Jan-17 00:00:00.0000 TDB,2460326.50000,289.537009,2.637391,22.488044,7.512388,-21.170861,1.034785,-23.431563,53.701962,-2.396347,-58.494349
2024-Jan-18 00:00:00.0000 TDB,2460327.50000,289.530925,2.637826,22.454261,7.498855,-21.139846,1.033401,-23.431902,53.702918,-2.396394,-58.494925
2024-Jan-19 00:00:00.0000 TDB,2460328.50000,289.524823,2.638263,22.420477,7.485322,-21.108829,1.032017,-23.432243,53.703878,-2.396441,-58.495502
2024-Jan-20 00:00:00.0000 TDB,2460329.50000,289.518703,2.638701,22.386693,7.471789,-21.077813,1.030633,-23.432584,53.704840,-2.396488,-58.496080
2024-Jan-21 00:00:00.0000 TDB,2460330.50000,289.512564,2.639141,22.352908,7.458255,-21.046795,1.029249,-23.432926,53.705805,-2.396535,-58.496659
2024-Jan-22 00:00:00.0000 TDB,2460331.50000,289.506406,2.639582,22.319124,7.444722,-21.015777,1.027865,-23.433269,53.706773,-2.396582,-58.497239
2024-Jan-23 00:00:00.0000 TDB,2460332.50000,289.500230,2.640024,22.285338,7.431188,-20.984759,1.026481,-23.433613,53.707744,-2.396630,-58.497820
2024-Jan-24 00:00:00.0000 TDB,2460333.50000,289.494035,2.640467,22.251553,7.417653,-20.953740,1.025096,-23.433958,53.708719,-2.396678,-58.498403
2024-Jan-25 00:00:00.0000 TDB,2460334.50000,289.487821,2.640912,22.217767,7.404119,-20.922720,1.023712,-23.434304,53.709696,-2.396725,-58.498986
2024-Jan-26 00:00:00.0000 TDB,2460335.50000,289.481589,2.641358,22.183981,7.390585,-20.891700,1.022328,-23.434651,53.710676,-2.396773,-58.499571
2024-Jan-27 00:00:00.0000 TDB,2460336.50000,289.475337,2.641805,22.150194,7.377050,-20.860679,1.020944,-23.434998,53.711659,-2.396822,-58.500157
2024-Jan-28 00:00:00.0000 TDB,2460337.50000,289.469066,2.642254,22.116408,7.363515,-20.829657,1.019559,-23.435347,53.712645,-2.396870,-58.500743
2024-Jan-29 00:00:00.0000 TDB,2460338.50000,289.462776,2.642704,22.082620,7.349980,-20.798636,1.018175,-23.435697,53.713634,-2.396918,-58.501331
2024-Jan-30 00:00:00.0000 TDB,2460339.50000,289.456467,2.643155,22.048833,7.336444,-20.767613,1.016791,-23.436047,53.714627,-2.396967,-58.501920
2024-Jan-31 00:00:00.0000 TDB,2460340.50000,289.450138,2.643608,22.015045,7.322909,-20.736590,1.015406,-23.436399,53.715622,-2.397016,-58.502510
2024-Feb-01 00:00:00.0000 TDB,2460341.50000,289.443790,2.644062,21.981257,7.309373,-20.705566,1.014022,-23.436752,53.716621,-2.397064,-58.503101
2024-Feb-02 00:00:00.0000 TDB,2460342.50000,289.437422,2.644517,21.947468,7.295837,-20.674542,1.012638,-23.437105,53.717622,-2.397114,-58.503693
2024-Feb-03 00:00:00.0000 TDB,2460343.50000,289.431035,2.644974,21.913679,7.282301,-20.643517,1.011253,-23.437460,53.718627,-2.397163,-58.504287
2024-Feb-04 00:00:00.0000 TDB,2460344.50000,289.424628,2.645432,21.879890,7.268765,-20.612492,1.009869,-23.437815,53.719635,-2.397212,-58.504881
2024-Feb-05 00:00:00.0000 TDB,2460345.50000,289.418201,2.645892,21.846101,7.255228,-20.581466,1.008484,-23.438172,53.720646,-2.397262,-58.505476
2024-Feb-06 00:00:00.0000 TDB,2460346.50000,289.411754,2.646353,21.812311,7.241691,-20.550439,1.007099,-23.438529,53.721660,-2.397311,-58.506073
2024-Feb-07 00:00:00.0000 TDB,2460347.50000,289.405288,2.646815,21.778520,7.228154,-20.519412,1.005715,-23.438888,53.722678,-2.397361,-58.506671
2024-Feb-08 00:00:00.0000 TDB,2460348.50000,289.398801,2.647279,21.744730,7.214617,-20.488384,1.004330,-23.439247,53.723698,-2.397411,-58.507270
2024-Feb-09 00:00:00.0000 TDB,2460349.50000,289.392294,2.647744,21.710939,7.201080,-20.457356,1.002946,-23.439608,53.724722,-2.397462,-58.507869
2024-Feb-10 00:00:00.0000 TDB,2460350.50000,289.385766,2.648211,21.677148,7.187542,-20.426327,1.001561,-23.439969,53.725749,-2.397512,-58.508471
2024-Feb-11 00:00:00.0000 TDB,2460351.50000,289.379218,2.648679,21.643356,7.174004,-20.395298,1.000176,-23.440332,53.726780,-2.397562,-58.509073
2024-Feb-12 00:00:00.0000 TDB,2460352.50000,289.372650,2.649148,21.609564,7.160466,-20.364268,0.998792,-23.440695,53.727813,-2.397613,-58.509676
2024-Feb-13 00:00:00.0000 TDB,2460353.50000,289.366061,2.649619,21.575772,7.146928,-20.333237,0.997407,-23.441060,53.728850,-2.397664,-58.510280
2024-Feb-14 00:00:00.0000 TDB,2460354.50000,289.359452,2.650091,21.541979,7.133390,-20.302206,0.996022,-23.441425,53.729890,-2.397715,-58.510886
2024-Feb-15 00:00:00.0000 TDB,2460355.50000,289.352822,2.650565,21.508186,7.119851,-20.271174,0.994637,-23.441792,53.730934,-2.397766,-58.511492
2024-Feb-16 00:00:00.0000 TDB,2460356.50000,289.346170,2.651040,21.474392,7.106312,-20.240141,0.993252,-23.442159,53.731980,-2.397818,-58.512100
2024-Feb-17 00:00:00.0000 TDB,2460357.50000,289.339498,2.651517,21.440599,7.092773,-20.209108,0.991868,-23.442528,53.733031,-2.397869,-58.512709
2024-Feb-18 00:00:00.0000 TDB,2460358.50000,289.332805,2.651995,21.406805,7.079234,-20.178074,0.990483,-23.442898,53.734084,-2.397921,-58.513319
2024-Feb-19 00:00:00.0000 TDB,2460359.50000,289.326091,2.652475,21.373010,7.065694,-20.147040,0.989098,-23.443269,53.735141,-2.397973,-58.513930
2024-Feb-20 00:00:00.0000 TDB,2460360.50000,289.319355,2.652956,21.339215,7.052154,-20.116005,0.987713,-23.443640,53.736201,-2.398025,-58.514542
2024-Feb-21 00:00:00.0000 TDB,2460361.50000,289.312598,2.653439,21.305420,7.038614,-20.084969,0.986328,-23.444013,53.737265,-2.398077,-58.515156
2024-Feb-22 00:00:00.0000 TDB,2460362.50000,289.305819,2.653923,21.271625,7.025074,-20.053933,0.984943,-23.444387,53.738332,-2.398129,-58.515770
2024-Feb-23 00:00:00.0000 TDB,2460363.50000,289.299019,2.654408,21.237829,7.011534,-20.022896,0.983558,-23.444762,53.739402,-2.398182,-58.516386
2024-Feb-24 00:00:00.0000 TDB,2460364.50000,289.292198,2.654895,21.204033,6.997993,-19.991859,0.982173,-23.445138,53.740476,-2.398235,-58.517002
2024-Feb-25 00:00:00.0000 TDB,2460365.50000,289.285354,2.655384,21.170236,6.984452,-19.960821,0.980787,-23.445515,53.741554,-2.398288,-58.517620
2024-Feb-26 00:00:00.0000 TDB,2460366.50000,289.278489,2.655874,21.136439,6.970911,-19.929782,0.979402,-23.445893,53.742635,-2.398341,-58.518239
2024-Feb-27 00:00:00.0000 TDB,2460367.50000,289.271601,2.656366,21.102642,6.957370,-19.898743,0.978017,-23.446273,53.743719,-2.398394,-58.518859
2024-Feb-28 00:00:00.0000 TDB,2460368.50000,289.264692,2.656859,21.068844,6.943829,-19.867703,0.976632,-23.446653,53.744807,-2.398448,-58.519481
2024-Feb-29 00:00:00.0000 TDB,2460369.50000,289.257760,2.657354,21.035046,6.930287,-19.836663,0.975247,-23.447035,53.745899,-2.398501,-58.520103
2024-Mar-01 00:00:00.0000 TDB,2460370.50000,289.250806,2.657850,21.001248,6.916745,-19.805621,0.973861,-23.447417,53.746994,-2.398555,-58.520727
2024-Mar-02 00:00:00.0000 TDB,2460371.50000,289.243829,2.658348,20.967449,6.903203,-19.774580,0.972476,-23.447801,53.748092,-2.398609,-58.521351
2024-Mar-03 00:00:00.0000 TDB,2460372.50000,289.236830,2.658847,20.933650,6.889661,-19.743537,0.971091,-23.448185,53.749195,-2.398663,-58.521977
2024-Mar-04 00:00:00.0000 TDB,2460373.50000,289.229809,2.659348,20.899851,6.876118,-19.712494,0.969705,-23.448571,53.750300,-2.398718,-58.522604
2024-Mar-05 00:00:00.0000 TDB,2460374.50000,289.222764,2.659851,20.866051,6.862575,-19.681450,0.968320,-23.448958,53.751410,-2.398772,-58.523232
2024-Mar-06 00:00:00.0000 TDB,2460375.50000,289.215697,2.660355,20.832251,6.849032,-19.650406,0.966935,-23.449346,53.752523,-2.398827,-58.523861
2024-Mar-07 00:00:00.0000 TDB,2460376.50000,289.208607,2.660861,20.798450,6.835489,-19.619361,0.965549,-23.449736,53.753640,-2.398882,-58.524492
2024-Mar-08 00:00:00.0000 TDB,2460377.50000,289.201493,2.661368,20.764649,6.821946,-19.588315,0.964164,-23.450126,53.754760,-2.398937,-58.525123
2024-Mar-09 00:00:00.0000 TDB,2460378.50000,289.194357,2.661877,20.730848,6.808402,-19.557269,0.962778,-23.450517,53.755885,-2.398993,-58.525756
2024-Mar-10 00:00:00.0000 TDB,2460379.50000,289.187197,2.662388,20.697046,6.794858,-19.526222,0.961393,-23.450910,53.757012,-2.399048,-58.526390
2024-Mar-11 00:00:00.0000 TDB,2460380.50000,289.180014,2.662900,20.663244,6.781314,-19.495175,0.960007,-23.451304,53.758144,-2.399104,-58.527025
2024-Mar-12 00:00:00.0000 TDB,2460381.50000,289.172807,2.663414,20.629442,6.767769,-19.464126,0.958621,-23.451699,53.759279,-2.399160,-58.527661
2024-Mar-13 00:00:00.0000 TDB,2460382.50000,289.165576,2.663930,20.595639,6.754225,-19.433077,0.957236,-23.452095,53.760419,-2.399216,-58.528298
2024-Mar-14 00:00:00.0000 TDB,2460383.50000,289.158322,2.664447,20.561836,6.740680,-19.402028,0.955850,-23.452492,53.761562,-2.399272,-58.528937
2024-Mar-15 00:00:00.0000 TDB,2460384.50000,289.151044,2.664966,20.528033,6.727135,-19.370978,0.954464,-23.452890,53.762708,-2.399329,-58.529577
2024-Mar-16 00:00:00.0000 TDB,2460385.50000,289.143742,2.665486,20.494229,6.713590,-19.339927,0.953079,-23.453290,53.763859,-2.399386,-58.530217
2024-Mar-17 00:00:00.0000 TDB,2460386.50000,289.136415,2.666009,20.460425,6.700044,-19.308875,0.951693,-23.453691,53.765013,-2.399442,-58.530859
2024-Mar-18 00:00:00.0000 TDB,2460387.50000,289.129065,2.666532,20.426620,6.686498,-19.277823,0.950307,-23.454093,53.766172,-2.399500,-58.531502
2024-Mar-19 00:00:00.0000 TDB,2460388.50000,289.121690,2.667058,20.392815,6.672952,-19.246770,0.948921,-23.454496,53.767334,-2.399557,-58.532147
2024-Mar-20 00:00:00.0000 TDB,2460389.50000,289.114290,2.667585,20.359010,6.659406,-19.215716,0.947535,-23.454900,53.768500,-2.399614,-58.532792
2024-Mar-21 00:00:00.0000 TDB,2460390.50000,289.106866,2.668114,20.325204,6.645860,-19.184662,0.946149,-23.455305,53.769670,-2.399672,-58.533439
2024-Mar-22 00:00:00.0000 TDB,2460391.50000,289.099417,2.668645,20.291398,6.632313,-19.153607,0.944764,-23.455712,53.770844,-2.399730,-58.534087
2024-Mar-23 00:00:00.0000 TDB,2460392.50000,289.091944,2.669177,20.257591,6.618766,-19.122552,0.943378,-23.456120,53.772022,-2.399788,-58.534735
2024-Mar-24 00:00:00.0000 TDB,2460393.50000,289.084445,2.669712,20.223785,6.605219,-19.091495,0.941992,-23.456529,53.773204,-2.399846,-58.535386
2024-Mar-25 00:00:00.0000 TDB,2460394.50000,289.076921,2.670248,20.189977,6.591672,-19.060438,0.940605,-23.456939,53.774390,-2.399905,-58.536037
2024-Mar-26 00:00:00.0000 TDB,2460395.50000,289.069372,2.670785,20.156170,6.578124,-19.029381,0.939219,-23.457351,53.775580,-2.399964,-58.536689
2024-Mar-27 00:00:00.0000 TDB,2460396.50000,289.061798,2.671325,20.122362,6.564576,-18.998322,0.937833,-23.457763,53.776774,-2.400023,-58.537343
2024-Mar-28 00:00:00.0000 TDB,2460397.50000,289.054198,2.671866,20.088554,6.551028,-18.967263,0.936447,-23.458177,53.777973,-2.400082,-58.537998
2024-Mar-29 00:00:00.0000 TDB,2460398.50000,289.046572,2.672409,20.054745,6.537480,-18.936204,0.935061,-23.458593,53.779175,-2.400141,-58.538654
2024-Mar-30 00:00:00.0000 TDB,2460399.50000,289.038921,2.672954,20.020936,6.523931,-18.905143,0.933675,-23.459009,53.780381,-2.400201,-58.539311
2024-Mar-31 00:00:00.0000 TDB,2460400.50000,289.031244,2.673500,19.987126,6.510382,-18.874082,0.932288,-23.459427,53.781592,-2.400261,-58.539969
2024-Apr-01 00:00:00.0000 TDB,2460401.50000,289.023540,2.674048,19.953316,6.496833,-18.843020,0.930902,-23.459846,53.782806,-2.400321,-58.540628
2024-Apr-02 00:00:00.0000 TDB,2460402.50000,289.015811,2.674599,19.919506,6.483284,-18.811958,0.929516,-23.460266,53.784025,-2.400381,-58.541289
2024-Apr-03 00:00:00.0000 TDB,2460403.50000,289.008055,2.675151,19.885696,6.469734,-18.780895,0.928130,-23.460687,53.785248,-2.400441,-58.541951
2024-Apr-04 00:00:00.0000 TDB,2460404.50000,289.000273,2.675704,19.851885,6.456184,-18.749831,0.926743,-23.461110,53.786475,-2.400502,-58.542614
2024-Apr-05 00:00:00.0000 TDB,2460405.50000,288.992464,2.676260,19.818073,6.442634,-18.718766,0.925357,-23.461534,53.787707,-2.400563,-58.543278
2024-Apr-06 00:00:00.0000 TDB,2460406.50000,288.984629,2.676818,19.784261,6.429084,-18.687701,0.923970,-23.461959,53.788943,-2.400624,-58.543943
2024-Apr-07 00:00:00.0000 TDB,2460407.50000,288.976767,2.677377,19.750449,6.415534,-18.656635,0.922584,-23.462386,53.790183,-2.400685,-58.544610
2024-Apr-08 00:00:00.0000 TDB,2460408.50000,288.968878,2.677938,19.716637,6.401983,-18.625568,0.921197,-23.462814,53.791427,-2.400747,-58.545277
2024-Apr-09 00:00:00.0000 TDB,2460409.50000,288.960961,2.678501,19.682824,6.388432,-18.594500,0.919811,-23.463243,53.792676,-2.400809,-58.545946
2024-Apr-10 00:00:00.0000 TDB,2460410.50000,288.953018,2.679066,19.649010,6.374880,-18.563432,0.918424,-23.463674,53.793929,-2.400871,-58.546616
2024-Apr-11 00:00:00.0000 TDB,2460411.50000,288.945047,2.679633,19.615197,6.361329,-18.532363,0.917037,-23.464105,53.795186,-2.400933,-58.547287
2024-Apr-12 00:00:00.0000 TDB,2460412.50000,288.937048,2.680202,19.581383,6.347777,-18.501293,0.915651,-23.464538,53.796448,-2.400995,-58.547960
2024-Apr-13 00:00:00.0000 TDB,2460413.50000,288.929022,2.680773,19.547568,6.334225,-18.470223,0.914264,-23.464973,53.797714,-2.401058,-58.548633
2024-Apr-14 00:00:00.0000 TDB,2460414.50000,288.920968,2.681345,19.513753,6.320673,-18.439152,0.912877,-23.465409,53.798985,-2.401121,-58.549308
2024-Apr-15 00:00:00.0000 TDB,2460415.50000,288.912886,2.681920,19.479938,6.307120,-18.408080,0.911491,-23.465846,53.800260,-2.401184,-58.549984
2024-Apr-16 00:00:00.0000 TDB,2460416.50000,288.904776,2.682497,19.446122,6.293567,-18.377007,0.910104,-23.466284,53.801540,-2.401247,-58.550661
2024-Apr-17 00:00:00.0000 TDB,2460417.50000,288.896638,2.683075,19.412306,6.280014,-18.345934,0.908717,-23.466724,53.802824,-2.401311,-58.551339
2024-Apr-18 00:00:00.0000 TDB,2460418.50000,288.888471,2.683655,19.378490,6.266461,-18.314860,0.907330,-23.467165,53.804113,-2.401375,-58.552019
2024-Apr-19 00:00:00.0000 TDB,2460419.50000,288.880276,2.684238,19.344673,6.252908,-18.283785,0.905943,-23.467607,53.805406,-2.401439,-58.552699
2024-Apr-20 00:00:00.0000 TDB,2460420.50000,288.872052,2.684822,19.310856,6.239354,-18.252709,0.904556,-23.468051,53.806704,-2.401503,-58.553381
2024-Apr-21 00:00:00.0000 TDB,2460421.50000,288.863799,2.685409,19.277038,6.225800,-18.221633,0.903169,-23.468496,53.808007,-2.401568,-58.554064
2024-Apr-22 00:00:00.0000 TDB,2460422.50000,288.855517,2.685997,19.243220,6.212245,-18.190556,0.901782,-23.468943,53.809314,-2.401633,-58.554748
2024-Apr-23 00:00:00.0000 TDB,2460423.50000,288.847206,2.686588,19.209402,6.198691,-18.159478,0.900395,-23.469391,53.810626,-2.401698,-58.555433
2024-Apr-24 00:00:00.0000 TDB,2460424.50000,288.838866,2.687180,19.175583,6.185136,-18.128400,0.899008,-23.469840,53.811942,-2.401763,-58.556120
2024-Apr-25 00:00:00.0000 TDB,2460425.50000,288.830496,2.687774,19.141764,6.171581,-18.097320,0.897621,-23.470291,53.813263,-2.401829,-58.556807
2024-Apr-26 00:00:00.0000 TDB,2460426.50000,288.822096,2.688371,19.107944,6.158026,-18.066240,0.896233,-23.470743,53.814589,-2.401894,-58.557496
2024-Apr-27 00:00:00.0000 TDB,2460427.50000,288.813667,2.688970,19.074124,6.144470,-18.035159,0.894846,-23.471197,53.815920,-2.401960,-58.558186
2024-Apr-28 00:00:00.0000 TDB,2460428.50000,288.805208,2.689570,19.040304,6.130914,-18.004077,0.893459,-23.471652,53.817256,-2.402027,-58.558877
2024-Apr-29 00:00:00.0000 TDB,2460429.50000,288.796718,2.690173,19.006483,6.117358,-17.972995,0.892072,-23.472108,53.818596,-2.402093,-58.559570
2024-Apr-30 00:00:00.0000 TDB,2460430.50000,288.788199,2.690778,18.972662,6.103801,-17.941912,0.890684,-23.472566,53.819941,-2.402160,-58.560263
2024-May-01 00:00:00.0000 TDB,2460431.50000,288.779649,2.691385,18.938841,6.090245,-17.910828,0.889297,-23.473025,53.821291,-2.402227,-58.560958
2024-May-02 00:00:00.0000 TDB,2460432.50000,288.771068,2.691994,18.905019,6.076688,-17.879743,0.887910,-23.473486,53.822646,-2.402294,-58.561654
2024-May-03 00:00:00.0000 TDB,2460433.50000,288.762457,2.692605,18.871196,6.063131,-17.848657,0.886522,-23.473948,53.824006,-2.402362,-58.562351
2024-May-04 00:00:00.0000 TDB,2460434.50000,288.753814,2.693218,18.837373,6.049573,-17.817571,0.885135,-23.474412,53.825371,-2.402430,-58.563049
2024-May-05 00:00:00.0000 TDB,2460435.50000,288.745141,2.693834,18.803550,6.036015,-17.786484,0.883747,-23.474877,53.826741,-2.402498,-58.563748
2024-May-06 00:00:00.0000 TDB,2460436.50000,288.736436,2.694451,18.769727,6.022457,-17.755396,0.882359,-23.475343,53.828116,-2.402566,-58.564449
2024-May-07 00:00:00.0000 TDB,2460437.50000,288.727700,2.695071,18.735903,6.008899,-17.724307,0.880972,-23.475811,53.829496,-2.402635,-58.565150
2024-May-08 00:00:00.0000 TDB,2460438.50000,288.718932,2.695693,18.702078,5.995341,-17.693218,0.879584,-23.476281,53.830881,-2.402704,-58.565853
2024-May-09 00:00:00.0000 TDB,2460439.50000,288.710132,2.696317,18.668253,5.981782,-17.662127,0.878196,-23.476752,53.832271,-2.402773,-58.566557
2024-May-10 00:00:00.0000 TDB,2460440.50000,288.701301,2.696943,18.634428,5.968223,-17.631036,0.876809,-23.477224,53.833666,-2.402842,-58.567262
2024-May-11 00:00:00.0000 TDB,2460441.50000,288.692437,2.697572,18.600603,5.954663,-17.599944,0.875421,-23.477698,53.835066,-2.402912,-58.567969
2024-May-12 00:00:00.0000 TDB,2460442.50000,288.683541,2.698203,18.566776,5.941104,-17.568851,0.874033,-23.478174,53.836471,-2.402982,-58.568676
2024-May-13 00:00:00.0000 TDB,2460443.50000,288.674613,2.698836,18.532950,5.927544,-17.537758,0.872645,-23.478651,53.837882,-2.403052,-58.569385
2024-May-14 00:00:00.0000 TDB,2460444.50000,288.665652,2.699471,18.499123,5.913984,-17.506663,0.871257,-23.479129,53.839298,-2.403122,-58.570095
2024-May-15 00:00:00.0000 TDB,2460445.50000,288.656658,2.700108,18.465296,5.900423,-17.475568,0.869869,-23.479609,53.840719,-2.403193,-58.570806
2024-May-16 00:00:00.0000 TDB,2460446.50000,288.647631,2.700748,18.431468,5.886862,-17.444472,0.868481,-23.480091,53.842146,-2.403264,-58.571518
