date_tdb,jd_tdb,lambda_deg,beta_deg,distance_au,x_au,y_au,z_au,vx_km_s,vy_km_s,vz_km_s,radial_velocity_km_s
2023-Sep-09 00:00:00.0000 TDB,2460196.50000,290.216142,2.589357,26.878274,9.278643,-25.196705,1.214291,-23.400565,53.612196,-2.391282,-58.444223
2023-Sep-10 00:00:00.0000 TDB,2460197.50000,290.211906,2.589664,26.844520,9.265128,-25.165741,1.212910,-23.400832,53.612852,-2.391313,-58.444676
2023-Sep-11 00:00:00.0000 TDB,2460198.50000,290.207660,2.589972,26.810765,9.251612,-25.134777,1.211529,-23.401100,53.613510,-2.391345,-58.445131
2023-Sep-12 00:00:00.0000 TDB,2460199.50000,290.203402,2.590281,26.777010,9.238097,-25.103812,1.210148,-23.401369,53.614169,-2.391377,-58.445586
2023-Sep-13 00:00:00.0000 TDB,2460200.50000,290.199135,2.590591,26.743255,9.224582,-25.072847,1.208767,-23.401638,53.614830,-2.391408,-58.446042
2023-Sep-14 00:00:00.0000 TDB,2460201.50000,290.194856,2.590901,26.709499,9.211066,-25.041882,1.207385,-23.401907,53.615492,-2.391440,-58.446498
2023-Sep-15 00:00:00.0000 TDB,2460202.50000,290.190566,2.591212,26.675744,9.197550,-25.010916,1.206004,-23.402178,53.616156,-2.391472,-58.446955
2023-Sep-16 00:00:00.0000 TDB,2460203.50000,290.186266,2.591524,26.641987,9.184034,-24.979950,1.204623,-23.402448,53.616821,-2.391504,-58.447413
2023-Sep-17 00:00:00.0000 TDB,2460204.50000,290.181954,2.591837,26.608231,9.170518,-24.948983,1.203242,-23.402719,53.617488,-2.391536,-58.447871
2023-Sep-18 00:00:00.0000 TDB,2460205.50000,290.177632,2.592150,26.574475,9.157002,-24.918017,1.201861,-23.402991,53.618156,-2.391568,-58.448330
2023-Sep-19 00:00:00.0000 TDB,2460206.50000,290.173298,2.592465,26.540718,9.143485,-24.887049,1.200479,-23.403263,53.618826,-2.391601,-58.448790
2023-Sep-20 00:00:00.0000 TDB,2460207.50000,290.168954,2.592780,26.506961,9.129969,-24.856082,1.199098,-23.403536,53.619498,-2.391633,-58.449250
2023-Sep-21 00:00:00.0000 TDB,2460208.50000,290.164598,2.593096,26.473203,9.116452,-24.825114,1.197717,-23.403809,53.620171,-2.391666,-58.449711
2023-Sep-22 00:00:00.0000 TDB,2460209.50000,290.160231,2.593412,26.439445,9.102935,-24.794145,1.196335,-23.404083,53.620845,-2.391698,-58.450172
2023-Sep-23 00:00:00.0000 TDB,2460210.50000,290.155853,2.593730,26.405688,9.089418,-24.763176,1.194954,-23.404357,53.621522,-2.391731,-58.450634
2023-Sep-24 00:00:00.0000 TDB,2460211.50000,290.151464,2.594048,26.371929,9.075901,-24.732207,1.193573,-23.404632,53.622200,-2.391764,-58.451097
2023-Sep-25 00:00:00.0000 TDB,2460212.50000,290.147064,2.594367,26.338171,9.062383,-24.701237,1.192191,-23.404907,53.622879,-2.391797,-58.451561
2023-Sep-26 00:00:00.0000 TDB,2460213.50000,290.142652,2.594687,26.304412,9.048866,-24.670267,1.190810,-23.405182,53.623561,-2.391830,-58.452025
2023-Sep-27 00:00:00.0000 TDB,2460214.50000,290.138228,2.595007,26.270653,9.035348,-24.639297,1.189429,-23.405458,53.624244,-2.391863,-58.452490
2023-Sep-28 00:00:00.0000 TDB,2460215.50000,290.133794,2.595329,26.236894,9.021830,-24.608326,1.188047,-23.405734,53.624929,-2.391896,-58.452955
2023-Sep-29 00:00:00.0000 TDB,2460216.50000,290.129348,2.595651,26.203134,9.008312,-24.577355,1.186666,-23.406011,53.625615,-2.391930,-58.453422
2023-Sep-30 00:00:00.0000 TDB,2460217.50000,290.124890,2.595974,26.169375,8.994794,-24.546384,1.185284,-23.406289,53.626303,-2.391963,-58.453889
2023-Oct-01 00:00:00.0000 TDB,2460218.50000,290.120421,2.596298,26.135614,8.981276,-24.515412,1.183903,-23.406566,53.626993,-2.391997,-58.454357
2023-Oct-02 00:00:00.0000 TDB,2460219.50000,290.115940,2.596623,26.101854,8.967757,-24.484439,1.182521,-23.406845,53.627685,-2.392030,-58.454825
2023-Oct-03 00:00:00.0000 TDB,2460220.50000,290.111448,2.596949,26.068093,8.954238,-24.453466,1.181140,-23.407124,53.628379,-2.392064,-58.455295
2023-Oct-04 00:00:00.0000 TDB,2460221.50000,290.106944,2.597275,26.034333,8.940720,-24.422493,1.179758,-23.407403,53.629074,-2.392098,-58.455765
2023-Oct-05 00:00:00.0000 TDB,2460222.50000,290.102428,2.597602,26.000571,8.927201,-24.391520,1.178377,-23.407683,53.629772,-2.392132,-58.456236
2023-Oct-06 00:00:00.0000 TDB,2460223.50000,290.097900,2.597930,25.966810,8.913682,-24.360546,1.176995,-23.407963,53.630471,-2.392166,-58.456708
2023-Oct-07 00:00:00.0000 TDB,2460224.50000,290.093361,2.598259,25.933048,8.900162,-24.329571,1.175613,-23.408244,53.631172,-2.392200,-58.457181
2023-Oct-08 00:00:00.0000 TDB,2460225.50000,290.088810,2.598589,25.899286,8.886643,-24.298596,1.174232,-23.408525,53.631875,-2.392234,-58.457654
2023-Oct-09 00:00:00.0000 TDB,2460226.50000,290.084247,2.598919,25.865524,8.873123,-24.267621,1.172850,-23.408807,53.632579,-2.392269,-58.458128
2023-Oct-10 00:00:00.0000 TDB,2460227.50000,290.079671,2.599251,25.831761,8.859603,-24.236646,1.171469,-23.409090,53.633286,-2.392303,-58.458603
2023-Oct-11 00:00:00.0000 TDB,2460228.50000,290.075084,2.599583,25.797999,8.846083,-24.205670,1.170087,-23.409373,53.633994,-2.392337,-58.459079
2023-Oct-12 00:00:00.0000 TDB,2460229.50000,290.070485,2.599916,25.764236,8.832563,-24.174693,1.168705,-23.409657,53.634704,-2.392372,-58.459556
2023-Oct-13 00:00:00.0000 TDB,2460230.50000,290.065874,2.600250,25.730472,8.819043,-24.143716,1.167323,-23.409941,53.635416,-2.392407,-58.460034
2023-Oct-14 00:00:00.0000 TDB,2460231.50000,290.061250,2.600585,25.696709,8.805522,-24.112739,1.165942,-23.410226,53.636130,-2.392441,-58.460512
2023-Oct-15 00:00:00.0000 TDB,2460232.50000,290.056615,2.600921,25.662945,8.792002,-24.081761,1.164560,-23.410511,53.636846,-2.392476,-58.460991
2023-Oct-16 00:00:00.0000 TDB,2460233.50000,290.051967,2.601257,25.629180,8.778481,-24.050783,1.163178,-23.410797,53.637564,-2.392511,-58.461471
2023-Oct-17 00:00:00.0000 TDB,2460234.50000,290.047307,2.601595,25.595416,8.764960,-24.019805,1.161796,-23.411084,53.638284,-2.392546,-58.461952
2023-Oct-18 00:00:00.0000 TDB,2460235.50000,290.042634,2.601933,25.561651,8.751439,-23.988826,1.160415,-23.411371,53.639005,-2.392582,-58.462433
2023-Oct-19 00:00:00.0000 TDB,2460236.50000,290.037949,2.602273,25.527886,8.737918,-23.957847,1.159033,-23.411659,53.639729,-2.392617,-58.462916
2023-Oct-20 00:00:00.0000 TDB,2460237.50000,290.033252,2.602613,25.494121,8.724396,-23.926867,1.157651,-23.411947,53.640454,-2.392652,-58.463399
2023-Oct-21 00:00:00.0000 TDB,2460238.50000,290.028542,2.602954,25.460355,8.710875,-23.895887,1.156269,-23.412236,53.641182,-2.392688,-58.463883
2023-Oct-22 00:00:00.0000 TDB,2460239.50000,290.023820,2.603295,25.426590,8.697353,-23.864906,1.154887,-23.412525,53.641911,-2.392723,-58.464368
2023-Oct-23 00:00:00.0000 TDB,2460240.50000,290.019085,2.603638,25.392823,8.683831,-23.833925,1.153505,-23.412815,53.642642,-2.392759,-58.464854
2023-Oct-24 00:00:00.0000 TDB,2460241.50000,290.014337,2.603982,25.359057,8.670309,-23.802944,1.152123,-23.413106,53.643376,-2.392795,-58.465340
2023-Oct-25 00:00:00.0000 TDB,2460242.50000,290.009577,2.604326,25.325290,8.656787,-23.771962,1.150741,-23.413397,53.644111,-2.392830,-58.465828
2023-Oct-26 00:00:00.0000 TDB,2460243.50000,290.004804,2.604672,25.291523,8.643264,-23.740980,1.149359,-23.413689,53.644848,-2.392866,-58.466316
2023-Oct-27 00:00:00.0000 TDB,2460244.50000,290.000018,2.605018,25.257756,8.629741,-23.709997,1.147977,-23.413981,53.645587,-2.392903,-58.466805
2023-Oct-28 00:00:00.0000 TDB,2460245.50000,289.995219,2.605365,25.223988,8.616219,-23.679014,1.146595,-23.414274,53.646328,-2.392939,-58.467295
2023-Oct-29 00:00:00.0000 TDB,2460246.50000,289.990408,2.605714,25.190221,8.602696,-23.648030,1.145213,-23.414568,53.647071,-2.392975,-58.467786
2023-Oct-30 00:00:00.0000 TDB,2460247.50000,289.985583,2.606063,25.156453,8.589173,-23.617046,1.143831,-23.414862,53.647816,-2.393011,-58.468277
2023-Oct-31 00:00:00.0000 TDB,2460248.50000,289.980745,2.606413,25.122684,8.575649,-23.586062,1.142449,-23.415156,53.648563,-2.393048,-58.468770
2023-Nov-01 00:00:00.0000 TDB,2460249.50000,289.975895,2.606764,25.088915,8.562126,-23.555077,1.141067,-23.415452,53.649313,-2.393084,-58.469263
2023-Nov-02 00:00:00.0000 TDB,2460250.50000,289.971031,2.607116,25.055146,8.548602,-23.524092,1.139685,-23.415748,53.650064,-2.393121,-58.469757
2023-Nov-03 00:00:00.0000 TDB,2460251.50000,289.966154,2.607468,25.021377,8.535078,-23.493106,1.138303,-23.416044,53.650817,-2.393158,-58.470252
2023-Nov-04 00:00:00.0000 TDB,2460252.50000,289.961264,2.607822,24.987608,8.521554,-23.462120,1.136920,-23.416341,53.651572,-2.393195,-58.470748
2023-Nov-05 00:00:00.0000 TDB,2460253.50000,289.956361,2.608177,24.953838,8.508030,-23.431133,1.135538,-23.416639,53.652330,-2.393232,-58.471245
2023-Nov-06 00:00:00.0000 TDB,2460254.50000,289.951444,2.608532,24.920068,8.494506,-23.400146,1.134156,-23.416937,53.653089,-2.393269,-58.471742
2023-Nov-07 00:00:00.0000 TDB,2460255.50000,289.946514,2.608889,24.886297,8.480981,-23.369159,1.132774,-23.417236,53.653851,-2.393306,-58.472241
2023-Nov-08 00:00:00.0000 TDB,2460256.50000,289.941571,2.609246,24.852527,8.467457,-23.338171,1.131391,-23.417536,53.654614,-2.393344,-58.472740
2023-Nov-09 00:00:00.0000 TDB,2460257.50000,289.936614,2.609605,24.818756,8.453932,-23.307182,1.130009,-23.417836,53.655380,-2.393381,-58.473240
2023-Nov-10 00:00:00.0000 TDB,2460258.50000,289.931643,2.609964,24.784984,8.440407,-23.276194,1.128627,-23.418137,53.656148,-2.393419,-58.473741
2023-Nov-11 00:00:00.0000 TDB,2460259.50000,289.926659,2.610325,24.751213,8.426882,-23.245204,1.127245,-23.418438,53.656918,-2.393456,-58.474243
2023-Nov-12 00:00:00.0000 TDB,2460260.50000,289.921662,2.610686,24.717441,8.413356,-23.214215,1.125862,-23.418740,53.657690,-2.393494,-58.474746
2023-Nov-13 00:00:00.0000 TDB,2460261.50000,289.916650,2.611048,24.683669,8.399831,-23.183224,1.124480,-23.419043,53.658465,-2.393532,-58.475250
2023-Nov-14 00:00:00.0000 TDB,2460262.50000,289.911625,2.611412,24.649896,8.386305,-23.152234,1.123097,-23.419346,53.659241,-2.393570,-58.475755
2023-Nov-15 00:00:00.0000 TDB,2460263.50000,289.906586,2.611776,24.616124,8.372779,-23.121243,1.121715,-23.419650,53.660020,-2.393608,-58.476260
2023-Nov-16 00:00:00.0000 TDB,2460264.50000,289.901533,2.612141,24.582351,8.359253,-23.090251,1.120333,-23.419954,53.660801,-2.393647,-58.476767
2023-Nov-17 00:00:00.0000 TDB,2460265.50000,289.896466,2.612507,24.548577,8.345727,-23.059259,1.118950,-23.420260,53.661584,-2.393685,-58.477274
2023-Nov-18 00:00:00.0000 TDB,2460266.50000,289.891385,2.612875,24.514804,8.332200,-23.028267,1.117568,-23.420565,53.662369,-2.393723,-58.477782
2023-Nov-19 00:00:00.0000 TDB,2460267.50000,289.886291,2.613243,24.481030,8.318674,-22.997274,1.116185,-23.420872,53.663157,-2.393762,-58.478291
2023-Nov-20 00:00:00.0000 TDB,2460268.50000,289.881182,2.613612,24.447256,8.305147,-22.966281,1.114803,-23.421179,53.663946,-2.393801,-58.478802
2023-Nov-21 00:00:00.0000 TDB,2460269.50000,289.876058,2.613982,24.413481,8.291620,-22.935287,1.113420,-23.421487,53.664738,-2.393840,-58.479313
2023-Nov-22 00:00:00.0000 TDB,2460270.50000,289.870921,2.614354,24.379706,8.278093,-22.904293,1.112038,-23.421795,53.665533,-2.393879,-58.479825
2023-Nov-23 00:00:00.0000 TDB,2460271.50000,289.865769,2.614726,24.345931,8.264566,-22.873298,1.110655,-23.422104,53.666329,-2.393918,-58.480338
2023-Nov-24 00:00:00.0000 TDB,2460272.50000,289.860603,2.615099,24.312156,8.251038,-22.842303,1.109272,-23.422414,53.667128,-2.393957,-58.480851
2023-Nov-25 00:00:00.0000 TDB,2460273.50000,289.855423,2.615473,24.278380,8.237511,-22.811308,1.107890,-23.422724,53.667929,-2.393996,-58.481366
2023-Nov-26 00:00:00.0000 TDB,2460274.50000,289.850228,2.615848,24.244604,8.223983,-22.780312,1.106507,-23.423035,53.668732,-2.394036,-58.481882
2023-Nov-27 00:00:00.0000 TDB,2460275.50000,289.845019,2.616225,24.210828,8.210455,-22.749315,1.105124,-23.423347,53.669538,-2.394075,-58.482399
2023-Nov-28 00:00:00.0000 TDB,2460276.50000,289.839795,2.616602,24.177052,8.196926,-22.718318,1.103742,-23.423659,53.670346,-2.394115,-58.482916
2023-Nov-29 00:00:00.0000 TDB,2460277.50000,289.834556,2.616980,24.143275,8.183398,-22.687321,1.102359,-23.423972,53.671156,-2.394154,-58.483435
2023-Nov-30 00:00:00.0000 TDB,2460278.50000,289.829303,2.617360,24.109498,8.169869,-22.656323,1.100976,-23.424286,53.671969,-2.394194,-58.483954
2023-Dec-01 00:00:00.0000 TDB,2460279.50000,289.824035,2.617740,24.075720,8.156341,-22.625324,1.099593,-23.424601,53.672784,-2.394234,-58.484475
2023-Dec-02 00:00:00.0000 TDB,2460280.50000,289.818752,2.618122,24.041942,8.142812,-22.594325,1.098211,-23.424916,53.673601,-2.394274,-58.484996
2023-Dec-03 00:00:00.0000 TDB,2460281.50000,289.813454,2.618504,24.008164,8.129283,-22.563326,1.096828,-23.425232,53.674421,-2.394315,-58.485519
2023-Dec-04 00:00:00.0000 TDB,2460282.50000,289.808141,2.618888,23.974386,8.115753,-22.532326,1.095445,-23.425548,53.675243,-2.394355,-58.486042
2023-Dec-05 00:00:00.0000 TDB,2460283.50000,289.802813,2.619273,23.940607,8.102224,-22.501326,1.094062,-23.425866,53.676067,-2.394396,-58.486566
2023-Dec-06 00:00:00.0000 TDB,2460284.50000,289.797470,2.619658,23.906828,8.088694,-22.470325,1.092679,-23.426184,53.676894,-2.394436,-58.487091
2023-Dec-07 00:00:00.0000 TDB,2460285.50000,289.792112,2.620045,23.873049,8.075164,-22.439324,1.091296,-23.426502,53.677723,-2.394477,-58.487618
2023-Dec-08 00:00:00.0000 TDB,2460286.50000,289.786739,2.620433,23.839269,8.061634,-22.408322,1.089913,-23.426822,53.678555,-2.394518,-58.488145
2023-Dec-09 00:00:00.0000 TDB,2460287.50000,289.781351,2.620822,23.805490,8.048104,-22.377320,1.088530,-23.427142,53.679389,-2.394559,-58.488673
2023-Dec-10 00:00:00.0000 TDB,2460288.50000,289.775947,2.621212,23.771709,8.034574,-22.346317,1.087147,-23.427463,53.680225,-2.394600,-58.489202
2023-Dec-11 00:00:00.0000 TDB,2460289.50000,289.770527,2.621603,23.737929,8.021043,-22.315314,1.085764,-23.427784,53.681064,-2.394641,-58.489732
2023-Dec-12 00:00:00.0000 TDB,2460290.50000,289.765093,2.621995,23.704148,8.007512,-22.284311,1.084381,-23.428107,53.681905,-2.394683,-58.490263
2023-Dec-13 00:00:00.0000 TDB,2460291.50000,289.759642,2.622389,23.670367,7.993981,-22.253306,1.082998,-23.428430,53.682749,-2.394724,-58.490795
2023-Dec-14 00:00:00.0000 TDB,2460292.50000,289.754176,2.622783,23.636586,7.980450,-22.222302,1.081615,-23.428753,53.683595,-2.394766,-58.491327
2023-Dec-15 00:00:00.0000 TDB,2460293.50000,289.748695,2.623178,23.602804,7.966919,-22.191297,1.080232,-23.429078,53.684443,-2.394808,-58.491861
2023-Dec-16 00:00:00.0000 TDB,2460294.50000,289.743198,2.623575,23.569022,7.953387,-22.160291,1.078849,-23.429403,53.685294,-2.394850,-58.492396
2023-Dec-17 00:00:00.0000 TDB,2460295.50000,289.737684,2.623973,23.535239,7.939856,-22.129285,1.077466,-23.429729,53.686148,-2.394892,-58.492931
2023-Dec-18 00:00:00.0000 TDB,2460296.50000,289.732155,2.624372,23.501457,7.926324,-22.098278,1.076083,-23.430055,53.687004,-2.394934,-58.493468
2023-Dec-19 00:00:00.0000 TDB,2460297.50000,289.726610,2.624772,23.467674,7.912792,-22.067271,1.074699,-23.430382,53.687863,-2.394976,-58.494006
2023-Dec-20 00:00:00.0000 TDB,2460298.50000,289.721049,2.625173,23.433891,7.899260,-22.036264,1.073316,-23.430710,53.688724,-2.395019,-58.494544
2023-Dec-21 00:00:00.0000 TDB,2460299.50000,289.715472,2.625575,23.400107,7.885727,-22.005256,1.071933,-23.431038,53.689587,-2.395061,-58.495083
2023-Dec-22 00:00:00.0000 TDB,2460300.50000,289.709879,2.625978,23.366323,7.872194,-21.974247,1.070550,-23.431368,53.690454,-2.395104,-58.495624
2023-Dec-23 00:00:00.0000 TDB,2460301.50000,289.704270,2.626383,23.332539,7.858662,-21.943238,1.069166,-23.431697,53.691322,-2.395147,-58.496165
2023-Dec-24 00:00:00.0000 TDB,2460302.50000,289.698644,2.626788,23.298754,7.845129,-21.912228,1.067783,-23.432028,53.692194,-2.395190,-58.496708
2023-Dec-25 00:00:00.0000 TDB,2460303.50000,289.693002,2.627195,23.264970,7.831595,-21.881218,1.066400,-23.432359,53.693068,-2.395233,-58.497251
2023-Dec-26 00:00:00.0000 TDB,2460304.50000,289.687343,2.627603,23.231184,7.818062,-21.850208,1.065016,-23.432691,53.693945,-2.395277,-58.497796
2023-Dec-27 00:00:00.0000 TDB,2460305.50000,289.681668,2.628012,23.197399,7.804528,-21.819197,1.063633,-23.433023,53.694825,-2.395320,-58.498342
2023-Dec-28 00:00:00.0000 TDB,2460306.50000,289.675976,2.628423,23.163613,7.790994,-21.788185,1.062249,-23.433356,53.695707,-2.395364,-58.498889
2023-Dec-29 00:00:00.0000 TDB,2460307.50000,289.670268,2.628834,23.129827,7.777460,-21.757173,1.060866,-23.433690,53.696592,-2.395407,-58.499437
2023-Dec-30 00:00:00.0000 TDB,2460308.50000,289.664543,2.629247,23.096041,7.763926,-21.726160,1.059483,-23.434025,53.697480,-2.395451,-58.499986
2023-Dec-31 00:00:00.0000 TDB,2460309.50000,289.658801,2.629661,23.062254,7.750392,-21.695147,1.058099,-23.434361,53.698371,-2.395495,-58.500536
2024-Jan-01 00:00:00.0000 TDB,2460310.50000,289.653043,2.630076,23.028467,7.736857,-21.664133,1.056716,-23.434697,53.699265,-2.395539,-58.501087
2024-Jan-02 00:00:00.0000 TDB,2460311.50000,289.647267,2.630492,22.994680,7.723323,-21.633119,1.055332,-23.435034,53.700161,-2.395584,-58.501639
2024-Jan-03 00:00:00.0000 TDB,2460312.50000,289.641474,2.630909,22.960892,7.709788,-21.602105,1.053948,-23.435372,53.701060,-2.395628,-58.502193
2024-Jan-04 00:00:00.0000 TDB,2460313.50000,289.635664,2.631328,22.927104,7.696252,-21.571089,1.052565,-23.435711,53.701962,-2.395673,-58.502748
2024-Jan-05 00:00:00.0000 TDB,2460314.50000,289.629838,2.631748,22.893316,7.682717,-21.540074,1.051181,-23.436050,53.702867,-2.395717,-58.503304
2024-Jan-06 00:00:00.0000 TDB,2460315.50000,289.623993,2.632169,22.859527,7.669182,-21.509057,1.049797,-23.436391,53.703775,-2.395762,-58.503861
2024-Jan-07 00:00:00.0000 TDB,2460316.50000,289.618132,2.632591,22.825738,7.655646,-21.478041,1.048414,-23.436732,53.704685,-2.395807,-58.504419
2024-Jan-08 00:00:00.0000 TDB,2460317.50000,289.612253,2.633014,22.791949,7.642110,-21.447023,1.047030,-23.437074,53.705599,-2.395852,-58.504978
2024-Jan-09 00:00:00.0000 TDB,2460318.50000,289.606356,2.633439,22.758159,7.628574,-21.416005,1.045646,-23.437417,53.706515,-2.395897,-58.505538
2024-Jan-10 00:00:00.0000 TDB,2460319.50000,289.600442,2.633865,22.724369,7.615037,-21.384987,1.044263,-23.437761,53.707435,-2.395943,-58.506100
2024-Jan-11 00:00:00.0000 TDB,2460320.50000,289.594511,2.634292,22.690579,7.601501,-21.353968,1.042879,-23.438106,53.708357,-2.395988,-58.506663
2024-Jan-12 00:00:00.0000 TDB,2460321.50000,289.588561,2.634721,22.656788,7.587964,-21.322949,1.041495,-23.438451,53.709282,-2.396034,-58.507227
2024-Jan-13 00:00:00.0000 TDB,2460322.50000,289.582594,2.635150,22.622997,7.574427,-21.291929,1.040111,-23.438798,53.710210,-2.396080,-58.507792
2024-Jan-14 00:00:00.0000 TDB,2460323.50000,289.576609,2.635581,22.589206,7.560890,-21.260908,1.038727,-23.439145,53.711141,-2.396126,-58.508358
2024-Jan-15 00:00:00.0000 TDB,2460324.50000,289.570606,2.636013,22.555414,7.547353,-21.229887,1.037343,-23.439494,53.712075,-2.396172,-58.508925
2024-Jan-16 00:00:00.0000 TDB,2460325.50000,289.564585,2.636447,22.521623,7.533815,-21.198866,1.035960,-23.439843,53.713011,-2.396218,-58.509494
2024-Jan-17 00:00:00.0000 TDB,2460326.50000,289.558546,2.636881,22.487830,7.520277,-21.167843,1.034576,-23.440193,53.713951,-2.396264,-58.510063
2024-Jan-18 00:00:00.0000 TDB,2460327.50000,289.552489,2.637317,22.454038,7.506739,-21.136821,1.033192,-23.440544,53.714894,-2.396311,-58.510634
2024-Jan-19 00:00:00.0000 TDB,2460328.50000,289.546413,2.637755,22.420245,7.493201,-21.105798,1.031808,-23.440896,53.715840,-2.396357,-58.511206
2024-Jan-20 00:00:00.0000 TDB,2460329.50000,289.540319,2.638193,22.386452,7.479663,-21.074774,1.030424,-23.441249,53.716788,-2.396404,-58.511779
2024-Jan-21 00:00:00.0000 TDB,2460330.50000,289.534206,2.638633,22.352658,7.466124,-21.043749,1.029040,-23.441603,53.717740,-2.396451,-58.512353
2024-Jan-22 00:00:00.0000 TDB,2460331.50000,289.528075,2.639074,22.318864,7.452586,-21.012725,1.027655,-23.441958,53.718695,-2.396498,-58.512929
2024-Jan-23 00:00:00.0000 TDB,2460332.50000,289.521926,2.639517,22.285070,7.439047,-20.981699,1.026271,-23.442314,53.719652,-2.396545,-58.513505
2024-Jan-24 00:00:00.0000 TDB,2460333.50000,289.515757,2.639961,22.251276,7.425508,-20.950673,1.024887,-23.442671,53.720613,-2.396592,-58.514083
2024-Jan-25 00:00:00.0000 TDB,2460334.50000,289.509570,2.640406,22.217481,7.411968,-20.919647,1.023503,-23.443028,53.721577,-2.396640,-58.514661
2024-Jan-26 00:00:00.0000 TDB,2460335.50000,289.503364,2.640852,22.183685,7.398429,-20.888620,1.022119,-23.443387,53.722544,-2.396688,-58.515241
2024-Jan-27 00:00:00.0000 TDB,2460336.50000,289.497139,2.641300,22.149890,7.384889,-20.857592,1.020735,-23.443747,53.723514,-2.396735,-58.515823
2024-Jan-28 00:00:00.0000 TDB,2460337.50000,289.490895,2.641749,22.116094,7.371349,-20.826564,1.019350,-23.444107,53.724487,-2.396783,-58.516405
2024-Jan-29 00:00:00.0000 TDB,2460338.50000,289.484632,2.642200,22.082298,7.357809,-20.795535,1.017966,-23.444469,53.725463,-2.396831,-58.516988
2024-Jan-30 00:00:00.0000 TDB,2460339.50000,289.478350,2.642651,22.048501,7.344268,-20.764506,1.016582,-23.444832,53.726443,-2.396880,-58.517573
2024-Jan-31 00:00:00.0000 TDB,2460340.50000,289.472048,2.643105,22.014704,7.330727,-20.733476,1.015197,-23.445195,53.727425,-2.396928,-58.518158
2024-Feb-01 00:00:00.0000 TDB,2460341.50000,289.465727,2.643559,21.980907,7.317187,-20.702445,1.013813,-23.445560,53.728411,-2.396976,-58.518745
2024-Feb-02 00:00:00.0000 TDB,2460342.50000,289.459386,2.644015,21.947110,7.303646,-20.671414,1.012429,-23.445925,53.729399,-2.397025,-58.519333
2024-Feb-03 00:00:00.0000 TDB,2460343.50000,289.453026,2.644472,21.913312,7.290104,-20.640383,1.011044,-23.446292,53.730391,-2.397074,-58.519923
2024-Feb-04 00:00:00.0000 TDB,2460344.50000,289.446646,2.644931,21.879513,7.276563,-20.609350,1.009660,-23.446660,53.731386,-2.397123,-58.520513
2024-Feb-05 00:00:00.0000 TDB,2460345.50000,289.440247,2.645391,21.845715,7.263021,-20.578318,1.008275,-23.447028,53.732385,-2.397172,-58.521104
