date_tdb,jd_tdb,lambda_deg,beta_deg,distance_au,x_au,y_au,z_au,vx_km_s,vy_km_s,vz_km_s,radial_velocity_km_s
2018-Apr-25 00:00:00.0000 TDB,2458233.50000,293.216943,2.418786,92.686822,36.505861,-85.105040,3.911684,-39.629419,77.867135,-2.373924,-87.206331
2018-Apr-26 00:00:00.0000 TDB,2458234.50000,293.214809,2.419252,92.636487,36.482854,-85.060152,3.910313,-40.041412,77.575834,-2.374036,-87.100891
2018-Apr-27 00:00:00.0000 TDB,2458235.50000,293.212495,2.419717,92.586214,36.459610,-85.015434,3.908942,-40.448065,77.278382,-2.374198,-86.987643
2018-Apr-28 00:00:00.0000 TDB,2458236.50000,293.210004,2.420181,92.536009,36.436133,-84.970889,3.907571,-40.849442,76.974869,-2.374397,-86.866691
2018-Apr-29 00:00:00.0000 TDB,2458237.50000,293.207336,2.420644,92.485876,36.412426,-84.926522,3.906200,-41.245595,76.665345,-2.374619,-86.738098
2018-Apr-30 00:00:00.0000 TDB,2458238.50000,293.204491,2.421104,92.435820,36.388492,-84.882335,3.904828,-41.636552,76.349827,-2.374852,-86.601886
2018-May-01 00:00:00.0000 TDB,2458239.50000,293.201471,2.421563,92.385844,36.364333,-84.838331,3.903456,-42.022314,76.028310,-2.375081,-86.458045
2018-May-02 00:00:00.0000 TDB,2458240.50000,293.198274,2.422021,92.335954,36.339953,-84.794516,3.902085,-42.402849,75.700776,-2.375295,-86.306541
2018-May-03 00:00:00.0000 TDB,2458241.50000,293.194903,2.422476,92.286153,36.315355,-84.750891,3.900713,-42.778096,75.367206,-2.375485,-86.147330
2018-May-04 00:00:00.0000 TDB,2458242.50000,293.191358,2.422929,92.236447,36.290541,-84.707461,3.899341,-43.147968,75.027588,-2.375641,-85.980361
2018-May-05 00:00:00.0000 TDB,2458243.50000,293.187639,2.423380,92.186839,36.265515,-84.664228,3.897969,-43.512363,74.681919,-2.375760,-85.805588
2018-May-06 00:00:00.0000 TDB,2458244.50000,293.183747,2.423829,92.137334,36.240281,-84.621197,3.896596,-43.871163,74.330206,-2.375836,-85.622967
2018-May-07 00:00:00.0000 TDB,2458245.50000,293.179683,2.424275,92.087938,36.214841,-84.578371,3.895224,-44.224243,73.972468,-2.375866,-85.432462
2018-May-08 00:00:00.0000 TDB,2458246.50000,293.175448,2.424719,92.038653,36.189199,-84.535753,3.893852,-44.571471,73.608727,-2.375849,-85.234039
2018-May-09 00:00:00.0000 TDB,2458247.50000,293.171043,2.425161,91.989486,36.163358,-84.493347,3.892480,-44.912708,73.239011,-2.375784,-85.027665
2018-May-10 00:00:00.0000 TDB,2458248.50000,293.166468,2.425599,91.940440,36.137322,-84.451156,3.891108,-45.247803,72.863350,-2.375669,-84.813305
2018-May-11 00:00:00.0000 TDB,2458249.50000,293.161724,2.426035,91.891520,36.111094,-84.409183,3.889736,-45.576589,72.481777,-2.375507,-84.590920
2018-May-12 00:00:00.0000 TDB,2458250.50000,293.156813,2.426468,91.842730,36.084678,-84.367433,3.888364,-45.898878,72.094334,-2.375301,-84.360472
2018-May-13 00:00:00.0000 TDB,2458251.50000,293.151735,2.426898,91.794077,36.058077,-84.325909,3.886992,-46.214453,71.701079,-2.375057,-84.121929
2018-May-14 00:00:00.0000 TDB,2458252.50000,293.146492,2.427325,91.745563,36.031297,-84.284613,3.885621,-46.523072,71.302107,-2.374785,-83.875278
2018-May-15 00:00:00.0000 TDB,2458253.50000,293.141085,2.427748,91.697194,36.004340,-84.243549,3.884249,-46.824479,70.897558,-2.374501,-83.620547
2018-May-16 00:00:00.0000 TDB,2458254.50000,293.135516,2.428168,91.648975,35.977211,-84.202720,3.882878,-47.118414,70.487637,-2.374220,-83.357820
2018-May-17 00:00:00.0000 TDB,2458255.50000,293.129786,2.428585,91.600909,35.949915,-84.162130,3.881507,-47.404649,70.072613,-2.373964,-83.087254
2018-May-18 00:00:00.0000 TDB,2458256.50000,293.123897,2.428997,91.553002,35.922456,-84.121781,3.880136,-47.683013,69.652808,-2.373750,-82.809077
2018-May-19 00:00:00.0000 TDB,2458257.50000,293.117850,2.429406,91.505258,35.894838,-84.081675,3.878765,-47.953406,69.228570,-2.373593,-82.523569
2018-May-20 00:00:00.0000 TDB,2458258.50000,293.111647,2.429811,91.457681,35.867067,-84.041816,3.877394,-48.215808,68.800244,-2.373503,-82.231038
2018-May-21 00:00:00.0000 TDB,2458259.50000,293.105291,2.430212,91.410275,35.839146,-84.002205,3.876023,-48.470265,68.368142,-2.373483,-81.931788
2018-May-22 00:00:00.0000 TDB,2458260.50000,293.098783,2.430609,91.363043,35.811080,-83.962845,3.874652,-48.716865,67.932530,-2.373530,-81.626097
2018-May-23 00:00:00.0000 TDB,2458261.50000,293.092125,2.431001,91.315990,35.782875,-83.923737,3.873281,-48.955724,67.493619,-2.373637,-81.314204
2018-May-24 00:00:00.0000 TDB,2458262.50000,293.085319,2.431389,91.269119,35.754533,-83.884883,3.871910,-49.186960,67.051571,-2.373793,-80.996303
2018-May-25 00:00:00.0000 TDB,2458263.50000,293.078367,2.431772,91.222433,35.726060,-83.846286,3.870539,-49.410687,66.606503,-2.373987,-80.672544
2018-May-26 00:00:00.0000 TDB,2458264.50000,293.071270,2.432151,91.175935,35.697460,-83.807947,3.869168,-49.627002,66.158498,-2.374204,-80.343043
2018-May-27 00:00:00.0000 TDB,2458265.50000,293.064032,2.432524,91.129630,35.668738,-83.769867,3.867797,-49.835982,65.707611,-2.374432,-80.007877
2018-May-28 00:00:00.0000 TDB,2458266.50000,293.056653,2.432893,91.083519,35.639896,-83.732049,3.866426,-50.037681,65.253875,-2.374658,-79.667101
2018-May-29 00:00:00.0000 TDB,2458267.50000,293.049135,2.433257,91.037607,35.610941,-83.694493,3.865054,-50.232128,64.797313,-2.374870,-79.320743
2018-May-30 00:00:00.0000 TDB,2458268.50000,293.041480,2.433615,90.991897,35.581875,-83.657202,3.863682,-50.419328,64.337939,-2.375059,-78.968819
2018-May-31 00:00:00.0000 TDB,2458269.50000,293.033691,2.433969,90.946392,35.552703,-83.620177,3.862311,-50.599261,63.875765,-2.375217,-78.611334
2018-Jun-01 00:00:00.0000 TDB,2458270.50000,293.025768,2.434317,90.901095,35.523429,-83.583420,3.860939,-50.771888,63.410811,-2.375337,-78.248288
2018-Jun-02 00:00:00.0000 TDB,2458271.50000,293.017715,2.434660,90.856009,35.494058,-83.546932,3.859567,-50.937151,62.943101,-2.375414,-77.879684
2018-Jun-03 00:00:00.0000 TDB,2458272.50000,293.009532,2.434997,90.811137,35.464593,-83.510715,3.858195,-51.094980,62.472670,-2.375445,-77.505526
2018-Jun-04 00:00:00.0000 TDB,2458273.50000,293.001222,2.435329,90.766483,35.435040,-83.474771,3.856823,-51.245298,61.999561,-2.375428,-77.125825
2018-Jun-05 00:00:00.0000 TDB,2458274.50000,292.992788,2.435655,90.722050,35.405402,-83.439100,3.855451,-51.388016,61.523826,-2.375364,-76.740595
2018-Jun-06 00:00:00.0000 TDB,2458275.50000,292.984230,2.435976,90.677842,35.375683,-83.403705,3.854079,-51.523040,61.045519,-2.375251,-76.349850
2018-Jun-07 00:00:00.0000 TDB,2458276.50000,292.975551,2.436290,90.633860,35.345889,-83.368587,3.852707,-51.650265,60.564702,-2.375093,-75.953608
2018-Jun-08 00:00:00.0000 TDB,2458277.50000,292.966754,2.436599,90.590109,35.316024,-83.333748,3.851336,-51.769571,60.081440,-2.374891,-75.551885
2018-Jun-09 00:00:00.0000 TDB,2458278.50000,292.957840,2.436903,90.546591,35.286092,-83.299188,3.849964,-51.880819,59.595808,-2.374651,-75.144696
2018-Jun-10 00:00:00.0000 TDB,2458279.50000,292.948812,2.437200,90.503311,35.256098,-83.264909,3.848593,-51.983847,59.107901,-2.374381,-74.732069
2018-Jun-11 00:00:00.0000 TDB,2458280.50000,292.939672,2.437491,90.460270,35.226047,-83.230913,3.847222,-52.078469,58.617844,-2.374092,-74.314049
2018-Jun-12 00:00:00.0000 TDB,2458281.50000,292.930423,2.437776,90.417472,35.195944,-83.197200,3.845851,-52.164483,58.125812,-2.373802,-73.890722
2018-Jun-13 00:00:00.0000 TDB,2458282.50000,292.921067,2.438054,90.374920,35.165794,-83.163772,3.844480,-52.241691,57.632044,-2.373527,-73.462236
2018-Jun-14 00:00:00.0000 TDB,2458283.50000,292.911608,2.438326,90.332617,35.135601,-83.130630,3.843109,-52.309929,57.136847,-2.373289,-73.028813
2018-Jun-15 00:00:00.0000 TDB,2458284.50000,292.902047,2.438592,90.290565,35.105372,-83.097774,3.841738,-52.369098,56.640584,-2.373107,-72.590752
2018-Jun-16 00:00:00.0000 TDB,2458285.50000,292.892388,2.438851,90.248768,35.075112,-83.065205,3.840368,-52.419187,56.143639,-2.372994,-72.148407
2018-Jun-17 00:00:00.0000 TDB,2458286.50000,292.882633,2.439104,90.207228,35.044825,-83.032923,3.838997,-52.460276,55.646379,-2.372957,-71.702153
2018-Jun-18 00:00:00.0000 TDB,2458287.50000,292.872786,2.439349,90.165946,35.014517,-83.000928,3.837627,-52.492514,55.149121,-2.372995,-71.252343
2018-Jun-19 00:00:00.0000 TDB,2458288.50000,292.862850,2.439588,90.124925,34.984193,-82.969220,3.836256,-52.516092,54.652113,-2.373098,-70.799283
2018-Jun-20 00:00:00.0000 TDB,2458289.50000,292.852827,2.439820,90.084166,34.953857,-82.937799,3.834885,-52.531209,54.155531,-2.373255,-70.343218
2018-Jun-21 00:00:00.0000 TDB,2458290.50000,292.842721,2.440045,90.043672,34.923516,-82.906665,3.833515,-52.538051,53.659499,-2.373452,-69.884335
2018-Jun-22 00:00:00.0000 TDB,2458291.50000,292.832533,2.440263,90.003444,34.893172,-82.875817,3.832144,-52.536777,53.164096,-2.373675,-69.422776
2018-Jun-23 00:00:00.0000 TDB,2458292.50000,292.822268,2.440474,89.963483,34.862832,-82.845255,3.830773,-52.527522,52.669376,-2.373908,-68.958647
2018-Jun-24 00:00:00.0000 TDB,2458293.50000,292.811927,2.440677,89.923790,34.832499,-82.814979,3.829402,-52.510391,52.175379,-2.374140,-68.492027
2018-Jun-25 00:00:00.0000 TDB,2458294.50000,292.801514,2.440873,89.884368,34.802179,-82.784988,3.828031,-52.485466,51.682133,-2.374359,-68.022979
2018-Jun-26 00:00:00.0000 TDB,2458295.50000,292.791031,2.441062,89.845218,34.771875,-82.755281,3.826659,-52.452808,51.189662,-2.374556,-67.551553
2018-Jun-27 00:00:00.0000 TDB,2458296.50000,292.780482,2.441244,89.806340,34.741592,-82.725859,3.825288,-52.412456,50.697989,-2.374722,-67.077790
2018-Jun-28 00:00:00.0000 TDB,2458297.50000,292.769867,2.441418,89.767737,34.711335,-82.696720,3.823916,-52.364432,50.207136,-2.374851,-66.601725
2018-Jun-29 00:00:00.0000 TDB,2458298.50000,292.759192,2.441585,89.729409,34.681108,-82.667864,3.822545,-52.308744,49.717133,-2.374937,-66.123389
2018-Jun-30 00:00:00.0000 TDB,2458299.50000,292.748458,2.441744,89.691358,34.650915,-82.639292,3.821173,-52.245380,49.228010,-2.374977,-65.642815
2018-Jul-01 00:00:00.0000 TDB,2458300.50000,292.737667,2.441896,89.653586,34.620761,-82.611001,3.819801,-52.174320,48.739808,-2.374969,-65.160036
2018-Jul-02 00:00:00.0000 TDB,2458301.50000,292.726824,2.442041,89.616093,34.590650,-82.582992,3.818430,-52.095530,48.252575,-2.374913,-64.675088
2018-Jul-03 00:00:00.0000 TDB,2458302.50000,292.715930,2.442178,89.578880,34.560587,-82.555264,3.817058,-52.008967,47.766366,-2.374808,-64.188012
2018-Jul-04 00:00:00.0000 TDB,2458303.50000,292.704988,2.442307,89.541950,34.530576,-82.527817,3.815686,-51.914582,47.281247,-2.374658,-63.698853
2018-Jul-05 00:00:00.0000 TDB,2458304.50000,292.694002,2.442429,89.505302,34.500622,-82.500650,3.814315,-51.812311,46.797288,-2.374464,-63.207659
2018-Jul-06 00:00:00.0000 TDB,2458305.50000,292.682974,2.442543,89.468939,34.470730,-82.473762,3.812944,-51.702081,46.314571,-2.374234,-62.714482
2018-Jul-07 00:00:00.0000 TDB,2458306.50000,292.671908,2.442650,89.432861,34.440903,-82.447152,3.811573,-51.583804,45.833188,-2.373972,-62.219380
2018-Jul-08 00:00:00.0000 TDB,2458307.50000,292.660805,2.442749,89.397070,34.411147,-82.420819,3.810202,-51.457371,45.353254,-2.373690,-61.722423
2018-Jul-09 00:00:00.0000 TDB,2458308.50000,292.649671,2.442841,89.361566,34.381466,-82.394764,3.808831,-51.322658,44.874913,-2.373400,-61.223703
2018-Jul-10 00:00:00.0000 TDB,2458309.50000,292.638506,2.442924,89.326351,34.351866,-82.368984,3.807460,-51.179531,44.398357,-2.373117,-60.723352
2018-Jul-11 00:00:00.0000 TDB,2458310.50000,292.627316,2.443000,89.291425,34.322351,-82.343479,3.806090,-51.027864,43.923836,-2.372862,-60.221561
2018-Jul-12 00:00:00.0000 TDB,2458311.50000,292.616102,2.443068,89.256790,34.292925,-82.318248,3.804719,-50.867567,43.451665,-2.372654,-59.718593
2018-Jul-13 00:00:00.0000 TDB,2458312.50000,292.604869,2.443128,89.222445,34.263595,-82.293288,3.803349,-50.698617,42.982209,-2.372511,-59.214782
2018-Jul-14 00:00:00.0000 TDB,2458313.50000,292.593620,2.443181,89.188391,34.234365,-82.268598,3.801979,-50.521085,42.515851,-2.372445,-58.710519
2018-Jul-15 00:00:00.0000 TDB,2458314.50000,292.582359,2.443225,89.154628,34.205240,-82.244177,3.800609,-50.335138,42.052952,-2.372459,-58.206206
2018-Jul-16 00:00:00.0000 TDB,2458315.50000,292.571088,2.443262,89.121157,34.176225,-82.220022,3.799238,-50.141013,41.593805,-2.372549,-57.702213
2018-Jul-17 00:00:00.0000 TDB,2458316.50000,292.559812,2.443290,89.087977,34.147324,-82.196132,3.797868,-49.938986,41.138623,-2.372702,-57.198848
2018-Jul-18 00:00:00.0000 TDB,2458317.50000,292.548534,2.443311,89.055087,34.118542,-82.172503,3.796498,-49.729328,40.687538,-2.372903,-56.696342
2018-Jul-19 00:00:00.0000 TDB,2458318.50000,292.537256,2.443323,89.022487,34.089883,-82.149133,3.795127,-49.512284,40.240617,-2.373133,-56.194860
2018-Jul-20 00:00:00.0000 TDB,2458319.50000,292.525983,2.443327,88.990176,34.061352,-82.126020,3.793756,-49.288058,39.797894,-2.373378,-55.694514
2018-Jul-21 00:00:00.0000 TDB,2458320.50000,292.514716,2.443324,88.958154,34.032952,-82.103162,3.792386,-49.056817,39.359380,-2.373622,-55.195385
2018-Jul-22 00:00:00.0000 TDB,2458321.50000,292.503461,2.443312,88.926420,34.004688,-82.080555,3.791015,-48.818694,38.925080,-2.373855,-54.697535
2018-Jul-23 00:00:00.0000 TDB,2458322.50000,292.492219,2.443292,88.894973,33.976563,-82.058198,3.789644,-48.573799,38.495000,-2.374065,-54.201018
2018-Jul-24 00:00:00.0000 TDB,2458323.50000,292.480993,2.443265,88.863812,33.948582,-82.036089,3.788272,-48.322222,38.069148,-2.374245,-53.705879
2018-Jul-25 00:00:00.0000 TDB,2458324.50000,292.469787,2.443229,88.832937,33.920747,-82.014224,3.786901,-48.064035,37.647534,-2.374389,-53.212165
2018-Jul-26 00:00:00.0000 TDB,2458325.50000,292.458604,2.443186,88.802347,33.893064,-81.992602,3.785530,-47.799301,37.230172,-2.374491,-52.719915
2018-Jul-27 00:00:00.0000 TDB,2458326.50000,292.447446,2.443134,88.772040,33.865536,-81.971219,3.784158,-47.528065,36.817080,-2.374548,-52.229170
2018-Jul-28 00:00:00.0000 TDB,2458327.50000,292.436316,2.443075,88.742017,33.838166,-81.950073,3.782787,-47.250362,36.408278,-2.374556,-51.739968
2018-Jul-29 00:00:00.0000 TDB,2458328.50000,292.425218,2.443008,88.712275,33.810958,-81.929163,3.781415,-46.966214,36.003793,-2.374515,-51.252347
2018-Jul-30 00:00:00.0000 TDB,2458329.50000,292.414155,2.442933,88.682815,33.783917,-81.908485,3.780044,-46.675630,35.603658,-2.374426,-50.766349
2018-Jul-31 00:00:00.0000 TDB,2458330.50000,292.403129,2.442851,88.653635,33.757045,-81.888036,3.778673,-46.378609,35.207917,-2.374290,-50.282018
2018-Aug-01 00:00:00.0000 TDB,2458331.50000,292.392143,2.442761,88.624734,33.730346,-81.867815,3.777302,-46.075137,34.816622,-2.374112,-49.799403
2018-Aug-02 00:00:00.0000 TDB,2458332.50000,292.381201,2.442663,88.596111,33.703825,-81.847819,3.775930,-45.765192,34.429840,-2.373896,-49.318564
2018-Aug-03 00:00:00.0000 TDB,2458333.50000,292.370306,2.442557,88.567766,33.677484,-81.828045,3.774559,-45.448740,34.047651,-2.373649,-48.839567
2018-Aug-04 00:00:00.0000 TDB,2458334.50000,292.359460,2.442444,88.539696,33.651328,-81.808490,3.773189,-45.125736,33.670150,-2.373381,-48.362492
2018-Aug-05 00:00:00.0000 TDB,2458335.50000,292.348667,2.442324,88.511902,33.625361,-81.789151,3.771818,-44.796127,33.297461,-2.373102,-47.887434
2018-Aug-06 00:00:00.0000 TDB,2458336.50000,292.337929,2.442195,88.484381,33.599586,-81.770027,3.770447,-44.459851,32.929734,-2.372827,-47.414519
2018-Aug-07 00:00:00.0000 TDB,2458337.50000,292.327251,2.442060,88.457133,33.574007,-81.751113,3.769077,-44.116846,32.567163,-2.372571,-46.943908
2018-Aug-08 00:00:00.0000 TDB,2458338.50000,292.316635,2.441917,88.430156,33.548628,-81.732408,3.767707,-43.767068,32.209993,-2.372352,-46.475816
2018-Aug-09 00:00:00.0000 TDB,2458339.50000,292.306084,2.441766,88.403449,33.523453,-81.713907,3.766337,-43.410509,31.858518,-2.372187,-46.010519
2018-Aug-10 00:00:00.0000 TDB,2458340.50000,292.295603,2.441608,88.377009,33.498486,-81.695607,3.764967,-43.047230,31.513073,-2.372093,-45.548356
2018-Aug-11 00:00:00.0000 TDB,2458341.50000,292.285193,2.441443,88.350835,33.473730,-81.677505,3.763597,-42.677377,31.174002,-2.372077,-45.089706
2018-Aug-12 00:00:00.0000 TDB,2458342.50000,292.274859,2.441270,88.324925,33.449191,-81.659597,3.762227,-42.301185,30.841621,-2.372141,-44.634957
2018-Aug-13 00:00:00.0000 TDB,2458343.50000,292.264604,2.441089,88.299277,33.424870,-81.641878,3.760857,-41.918960,30.516177,-2.372277,-44.184457
2018-Aug-14 00:00:00.0000 TDB,2458344.50000,292.254431,2.440902,88.273887,33.400771,-81.624346,3.759487,-41.531038,30.197832,-2.372471,-43.738487
2018-Aug-15 00:00:00.0000 TDB,2458345.50000,292.244343,2.440707,88.248754,33.376898,-81.606996,3.758116,-41.137746,29.886658,-2.372705,-43.297242
2018-Aug-16 00:00:00.0000 TDB,2458346.50000,292.234343,2.440505,88.223874,33.353254,-81.589823,3.756746,-40.739377,29.582665,-2.372959,-42.860846
2018-Aug-17 00:00:00.0000 TDB,2458347.50000,292.224435,2.440296,88.199244,33.329841,-81.572823,3.755375,-40.336172,29.285827,-2.373218,-42.429368
2018-Aug-18 00:00:00.0000 TDB,2458348.50000,292.214620,2.440079,88.174863,33.306663,-81.555993,3.754005,-39.928328,28.996101,-2.373466,-42.002846
2018-Aug-19 00:00:00.0000 TDB,2458349.50000,292.204901,2.439856,88.150726,33.283721,-81.539329,3.752634,-39.516004,28.713445,-2.373693,-41.581306
2018-Aug-20 00:00:00.0000 TDB,2458350.50000,292.195282,2.439626,88.126831,33.261019,-81.522825,3.751263,-39.099333,28.437824,-2.373890,-41.164767
2018-Aug-21 00:00:00.0000 TDB,2458351.50000,292.185765,2.439389,88.103176,33.238558,-81.506479,3.749892,-38.678430,28.169210,-2.374051,-40.753251
2018-Aug-22 00:00:00.0000 TDB,2458352.50000,292.176353,2.439145,88.079756,33.216342,-81.490286,3.748521,-38.253398,27.907584,-2.374171,-40.346780
2018-Aug-23 00:00:00.0000 TDB,2458353.50000,292.167047,2.438895,88.056570,33.194373,-81.474242,3.747149,-37.824328,27.652929,-2.374246,-39.945377
2018-Aug-24 00:00:00.0000 TDB,2458354.50000,292.157852,2.438638,88.033615,33.172652,-81.458343,3.745778,-37.391303,27.405233,-2.374274,-39.549064
2018-Aug-25 00:00:00.0000 TDB,2458355.50000,292.148768,2.438374,88.010886,33.151183,-81.442585,3.744407,-36.954394,27.164487,-2.374254,-39.157861
2018-Aug-26 00:00:00.0000 TDB,2458356.50000,292.139799,2.438105,87.988383,33.129967,-81.426964,3.743036,-36.513658,26.930684,-2.374185,-38.771786
2018-Aug-27 00:00:00.0000 TDB,2458357.50000,292.130947,2.437829,87.966100,33.109007,-81.411476,3.741664,-36.069141,26.703823,-2.374069,-38.390858
2018-Aug-28 00:00:00.0000 TDB,2458358.50000,292.122215,2.437547,87.944036,33.088305,-81.396117,3.740293,-35.620873,26.483916,-2.373910,-38.015100
2018-Aug-29 00:00:00.0000 TDB,2458359.50000,292.113605,2.437258,87.922188,33.067862,-81.380883,3.738922,-35.168871,26.270985,-2.373712,-37.644541
2018-Aug-30 00:00:00.0000 TDB,2458360.50000,292.105119,2.436964,87.900552,33.047682,-81.365770,3.737551,-34.713141,26.065070,-2.373483,-37.279223
2018-Aug-31 00:00:00.0000 TDB,2458361.50000,292.096760,2.436664,87.879126,33.027766,-81.350774,3.736181,-34.253680,25.866233,-2.373233,-36.919205
2018-Sep-01 00:00:00.0000 TDB,2458362.50000,292.088531,2.436359,87.857906,33.008116,-81.335891,3.734810,-33.790481,25.674560,-2.372971,-36.564562
2018-Sep-02 00:00:00.0000 TDB,2458363.50000,292.080433,2.436047,87.836889,32.988735,-81.321116,3.733440,-33.323535,25.490163,-2.372712,-36.215400
2018-Sep-03 00:00:00.0000 TDB,2458364.50000,292.072470,2.435730,87.816073,32.969625,-81.306446,3.732069,-32.852839,25.313187,-2.372469,-35.871853
2018-Sep-04 00:00:00.0000 TDB,2458365.50000,292.064644,2.435407,87.795453,32.950788,-81.291875,3.730699,-32.378405,25.143813,-2.372256,-35.534094
2018-Sep-05 00:00:00.0000 TDB,2458366.50000,292.056957,2.435079,87.775026,32.932226,-81.277401,3.729329,-31.900268,24.982258,-2.372090,-35.202338
2018-Sep-06 00:00:00.0000 TDB,2458367.50000,292.049413,2.434746,87.754789,32.913941,-81.263017,3.727959,-31.418509,24.828773,-2.371985,-34.876850
2018-Sep-07 00:00:00.0000 TDB,2458368.50000,292.042012,2.434407,87.734739,32.895935,-81.248719,3.726589,-30.933270,24.683630,-2.371950,-34.557935
2018-Sep-08 00:00:00.0000 TDB,2458369.50000,292.034759,2.434063,87.714870,32.878210,-81.234503,3.725219,-30.444765,24.547097,-2.371990,-34.245924
2018-Sep-09 00:00:00.0000 TDB,2458370.50000,292.027656,2.433714,87.695180,32.860769,-81.220363,3.723849,-29.953284,24.419408,-2.372105,-33.941141
2018-Sep-10 00:00:00.0000 TDB,2458371.50000,292.020704,2.433360,87.675664,32.843612,-81.206295,3.722479,-29.459173,24.300732,-2.372283,-33.643872
2018-Sep-11 00:00:00.0000 TDB,2458372.50000,292.013907,2.433001,87.656317,32.826741,-81.192292,3.721109,-28.962799,24.191155,-2.372509,-33.354333
